tweet_id,favorites,retweets
667544320556335104,860,527
667538891197542400,203,65
667534815156183040,812,538
667530908589760512,462,237
667524857454854144,1679,1103
667517642048163840,367,191
667509364010450944,6726,2123
667502640335572993,529,218
667495797102141441,514,268
667491009379606528,528,223
667470559035432960,252,99
667455448082227200,189,59
667453023279554560,306,88
667443425659232256,772,574
667437278097252352,445,235
667435689202614272,303,83
667405339315146752,460,220
667393430834667520,190,54
667369227918143488,361,163
667211855547486208,487,241
667200525029539841,607,260
667192066997374976,382,105
667188689915760640,736,414
667182792070062081,14205,6165
667177989038297088,189,55
667176164155375616,606,463
667174963120574464,238,82
667171260800061440,219,88
667165590075940865,2660,1128
667160273090932737,254,62
667152164079423490,47205,16928
667138269671505920,4548,2190
667119796878725120,326,127
667090893657276420,329,125
667073648344346624,398,122
667070482143944705,82,14
667065535570550784,163,46
667062181243039745,214,54
667044094246576128,182,50
667012601033924608,442,220
666996132027977728,242,93
666983947667116034,2521,973
666837028449972224,803,549
666835007768551424,209,80
666826780179869698,249,95
666817836334096384,509,246
666804364988780544,234,91
666786068205871104,746,482
666781792255496192,379,186
666776908487630848,343,171
666739327293083650,232,65
666701168228331520,423,214
666691418707132416,185,46
666649482315059201,1098,610
666644823164719104,228,78
666454714377183233,507,207
666447344410484738,99,19
666437273139982337,120,47
666435652385423360,161,52
666430724426358785,307,193
666428276349472768,161,81
666421158376562688,309,112
666418789513326592,119,45
666411507551481857,428,320
666407126856765440,103,37
666396247373291520,161,81
666373753744588802,180,88
666362758909284353,754,555
666353288456101888,211,71
666345417576210432,283,131
666337882303524864,191,88
666293911632134144,485,342
666287406224695296,141,63
666273097616637952,167,75
666268910803644416,99,34
666104133288665088,13914,6308
666102155909144576,76,11
666099513787052032,149,64
666094000022159362,158,70
666082916733198337,111,43
666073100786774016,312,157
666071193221509120,140,57
666063827256086533,460,211
666058600524156928,108,57
666057090499244032,284,136
666055525042405380,422,232
666051853826850816,1186,825
666050758794694657,129,56
666049248165822465,104,41
666044226329800704,288,135
666033412701032449,120,43
666029285002620928,124,46
666020888022790149,2500,493
